mY	FbR_Y	FbR_A	FbR_B	FbR_C	FbR_U	FbR_Us	FbD_Y	FbD_A	FbD_B	FbD_C	FbD_U	FbD_Us	NfR_Y	NfR_A	NfR_B	NfR_C	NfR_U	NfR_Us	NfD_Y	NfD_A	NfD_B	NfD_C	NfD_U	NfD_Us	CoRa(mY)
5.011872336272723	10.75773639880313	0.0006782980531539078	8.73724641194561	3.379321701946845	0.23610956633991004	99.7638904336601	10.797566630371215	0.000677955948840743	9.141069726762222	3.3793220440511593	0.22569881495275917	99.77430118504724	10.757736398803111	0.0006782980531539078	8.737246411945629	3.379321701946845	0.23610956633990957	99.7638904336601	11.295623218743277	0.0006782980531539078	8.737246411945618	3.3793217019468447	0.23610956633990984	99.7638904336601	0.07574551264435954
6.309573444801935	10.96041984079381	0.0006766087438360273	10.80012499571357	3.3793233912561638	0.19108204271408805	99.80891795728591	11.008454045828028	0.0006762239075544307	11.291378741132657	3.3793237760924453	0.18278044061361162	99.81721955938639	10.960419840793815	0.0006766087438360273	10.800124995713563	3.3793233912561638	0.19108204271408816	99.80891795728591	11.508440832833505	0.0006766087438360273	10.800124995713565	3.379323391256164	0.19108204271408813	99.80891795728591	0.08962748706742096
7.943282347242818	11.20461041988489	0.0006746945982516414	13.303786518056407	3.3793253054017476	0.15516345665531478	99.84483654334467	11.26237885501414	0.0006742545586766079	13.897950960340133	3.379325745441323	0.14853661363441573	99.8514633863656	11.20461041988489	0.0006746945982516414	13.303786518056407	3.3793253054017476	0.15516345665531478	99.84483654334468	11.764840940879127	0.0006746945982516414	13.303786518056416	3.3793253054017476	0.15516345665531467	99.84483654334468	0.10540091925076668
10.000000000000002	11.497806816453119	0.0006724966384082629	16.324339262731815	3.379327503361591	0.12647587498098428	99.87352412501902	11.566988009819179	0.0006719888615166779	17.038525260607653	3.3793280111384827	0.12117796962667708	99.87882203037333	11.497806816453132	0.0006724966384082629	16.324339262731797	3.379327503361591	0.12647587498098442	99.87352412501902	12.072697157275787	0.0006724966384082629	16.324339262731797	3.3793275033615915	0.12647587498098442	99.87352412501902	0.12295253072015248
12.589254117941678	11.848201007993369	0.000669955649687665	19.94548540528545	3.3793300443503127	0.10352496650471603	99.89647503349528	11.930618067296713	0.0006693675826504072	20.79837831001534	3.3793306324173495	0.09928104254687574	99.90071895745312	11.848201007993378	0.000669955649687665	19.945485405285435	3.3793300443503127	0.10352496650471611	99.89647503349528	12.440611058393047	0.000669955649687665	19.945485405285435	3.3793300443503127	0.1035249665047161	99.89647503349528	0.14207782083465692
15.848931924611136	12.26466052586627	0.0006670124841226149	24.258259735493194	3.3793329875158764	0.08512325399986796	99.91487674600012	12.362277930068652	0.0006663316455020285	25.270071823977844	3.3793336683544974	0.08171501961838512	99.91828498038161	12.264660525866269	0.0006670124841226149	24.258259735493198	3.3793329875158764	0.08512325399986795	99.91487674600012	12.877893552159586	0.0006670124841226147	24.258259735493194	3.3793329875158764	0.08512325399986796	99.91487674600012	0.16248632665740667
19.9526231496888	12.756719182169235	0.0006636085324036988	29.360871655860215	3.379336391467597	0.07032855276778492	99.92967144723221	12.87164340495697	0.0006628226220697905	30.553337221654573	3.37933717737793	0.06758298748003634	99.93241701251996	12.756719182169235	0.0006636085324036988	29.360871655860215	3.3793363914675965	0.07032855276778492	99.92967144723221	13.394555141277698	0.0006636085324036988	29.360871655860215	3.3793363914675965	0.07032855276778492	99.92967144723221	0.18381939946493864
25.118864315095802	13.334591829656436	0.0006596862441860395	35.35880927753279	3.379340313755814	0.05839456286169335	99.9416054371383	13.469078861048862	0.000658783250241546	36.75525370542382	3.379341216749758	0.056174767265404685	99.9438252327346	13.334591829656427	0.0006596862441860394	35.358809277532814	3.379340313755814	0.05839456286169332	99.9416054371383	14.001321421139249	0.0006596862441860395	35.358809277532814	3.379340313755814	0.058394562861693325	99.94160543713829	0.20567783606594028
31.622776601683796	14.009226058262879	0.0006551896046152749	42.365337364398876	3.3793448103953843	0.048731168860322756	99.95126883113966	14.165697937844229	0.000654157893553781	43.99084171827592	3.3793458421064457	0.046929006802373226	99.95307099319763	14.00922605826288	0.0006551896046152749	42.36533736439887	3.379344810395384	0.04873116886032276	99.95126883113966	14.709687361176025	0.0006551896046152749	42.36533736439887	3.3793448103953843	0.04873116886032276	99.95126883113966	0.22765423167168572
39.81071705534974	14.792398442902964	0.0006500645229242091	50.502466378145776	3.379349935477075	0.04087250743203252	99.95912749256797	14.97346962426898	0.0006488929106050404	52.384135671688924	3.379351107089395	0.039402686380956474	99.96059731361903	14.792398442902968	0.0006500645229242091	50.50246637814577	3.379349935477075	0.04087250743203253	99.95912749256796	15.532018365048112	0.0006500645229242091	50.50246637814578	3.379349935477075	0.040872507432032516	99.95912749256797	0.2493640575297716
50.11872336272724	15.696856863659846	0.0006442591419028899	59.902406922864174	3.379355740858097	0.03445128165987319	99.96554871834012	15.905370026440702	0.0006429369532607647	62.06973780618546	3.3793570630467387	0.03324659424888759	99.96675340575109	15.696856863659852	0.0006442591419028898	59.90240692286416	3.379355740858097	0.034451281659873205	99.96554871834012	16.481699706842843	0.0006442591419028898	59.90240692286417	3.3793557408580974	0.0344512816598732	99.96554871834012	0.2704704400492071
63.09573444801934	16.7365054397902	0.0006377241196505548	70.70947242882853	3.3793622758803497	0.029178130890823065	99.97082186910917	16.97557558537054	0.0006362412516939572	73.19480796872598	3.3793637587483056	0.028185639620665833	99.97181436037933	16.736505439790196	0.0006377241196505548	70.70947242882855	3.379362275880349	0.029178130890823058	99.97082186910917	17.57333071177971	0.0006377241196505548	70.70947242882853	3.379362275880349	0.02917813089082306	99.97082186910917	0.29069983182086045
79.43282347242815	17.926625940267225	0.0006304129576720011	83.0823653051751	3.3793695870423273	0.024825113438324005	99.97517488656167	18.19969136746423	0.0006287599622859614	85.92142208572763	3.379371240037713	0.024003104137374116	99.97599689586262	17.92662594026722	0.0006304129576720011	83.08236530517512	3.3793695870423273	0.024825113438324	99.97517488656167	18.82295723728058	0.0006304129576720011	83.08236530517512	3.3793695870423273	0.024825113438324	99.97517488656167	0.3098482251087733
100.00000000000003	19.284129310119575	0.0006222824506379893	97.19677964993535	3.3793777175493616	0.021212542241131525	99.97878745775888	19.595008284175286	0.0006204506516067119	100.42923470999128	3.3793795493483927	0.020528103916755056	99.97947189608324	19.284129310119567	0.0006222824506379893	97.19677964993538	3.3793777175493616	0.02121254224113152	99.97878745775888	20.248335775625545	0.0006222824506379893	97.19677964993538	3.379377717549361	0.02121254224113152	99.97878745775888	0.3277794327503362
125.89254117941677	20.827832554827573	0.0006132933177446865	113.24827041253755	3.379386706682255	0.01819854901305001	99.98180145098696	21.18078497018111	0.0006112749716835901	116.91840062684476	3.3793887250283157	0.01762566198950705	99.98237433801049	20.82783255482757	0.0006132933177446865	113.24827041253755	3.379386706682255	0.018198549013050007	99.98180145098696	21.869224182568946	0.0006132933177446865	113.24827041253755	3.379386706682255	0.018198549013050007	99.98180145098696	0.34441789221119373
